Satellite,NORAD ID,Pass ID,Generation,Timestamp (UTC),Doppler Shift (Hz),Elevation (deg),Azimuth (deg),Distance (km),TLE Age (hours)
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:17,197742.93148105268,13.81170886923268,202.6861555616051,1601.8622347604617,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:18,197235.47663676337,13.904554287002872,202.52424909745542,1596.7472471687768,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:19,196722.90480608682,13.997640990289712,202.36115651583646,1591.6454688196686,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:20,196205.1642223518,14.090967898830193,202.1968673129718,1586.5570329094664,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:21,195682.20272120842,14.184533860414998,202.03137090829182,1581.482073985688,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:22,195153.96774306562,14.27833764916868,201.86465664463265,1576.4207279478665,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:23,194620.4063373821,14.372377963506224,201.69671378897056,1571.3731320639104,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:24,194081.46516691355,14.466653424141688,201.5275315331135,1566.3394249816074,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:25,193537.09051065557,14.561162572300507,201.35709899389593,1561.3197467272391,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:26,192987.22827047412,14.655903867385135,201.18540521455384,1556.314238731375,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:27,192431.82397474357,14.75087568510278,201.0124391650297,1551.3230438279434,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:28,191870.8227837271,14.84607631538301,200.8381897428423,1546.346306262582,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:29,191304.1694958889,14.94150396012408,200.66264577415515,1541.384171707927,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:30,190731.80855440025,15.037156730965313,200.48579601487546,1536.4367872753076,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:31,190153.68405270064,15.133032647220702,200.30762915138354,1531.5043015161584,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:32,189569.7397415972,15.229129633603693,200.12813380170306,1526.5868644322477,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:33,188979.91903739015,15.325445517832694,199.94729851694493,1521.6846274900126,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:34,188384.1650289042,15.421978028403652,199.7651117823107,1516.7977436241838,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:35,187782.42048615406,15.518724792196247,199.5815620186024,1511.9263672480579,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:36,187174.6278688936,15.61568333207522,199.3966375835778,1507.0706542618516,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:37,186560.72933542106,15.712851064549946,199.21032677338226,1502.2307620563092,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:38,185940.66675312887,15.81022529714419,199.02261782439874,1497.4068495287581,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:39,185314.38170816653,15.90780322600672,198.83349891481532,1492.5990770851142,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:40,184681.81551593303,16.005581933391706,198.6429581663445,1487.807606646574,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:41,184042.90923210012,16.10355838513192,198.45098364606463,1483.0326016547465,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:42,183397.6036655088,16.201729427862,198.25756336874926,1478.2742270870267,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:43,182745.83938922873,16.300091786591896,198.06268529859182,1473.5326494531078,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:44,182087.55675393497,16.398642061954032,197.86633735153865,1468.8080368054664,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:45,181422.69590142558,16.49737672752666,197.66850739763188,1464.1005587444292,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:46,180751.19677861826,16.59629212711906,197.46918326340443,1459.4103864232393,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:47,180072.99915216037,16.695384472028742,197.2683527343916,1454.7376925527542,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:48,179388.04262368663,16.794649838284183,197.06600355778286,1450.0826514051766,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:49,178696.26664628426,16.894084163765292,196.86212344534903,1445.4454388218712,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:50,177997.61054022514,16.993683245504045,196.65670007608853,1440.826232211154,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:51,177292.01351087843,17.093442736750912,196.44972109945618,1436.225210555516,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:52,176579.41466634042,17.193358144148434,196.24117413842959,1431.6425544123642,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:53,175859.75303637146,17.29342482480017,196.03104679289143,1427.0784459181593,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:54,175132.96759236814,17.393637983293054,195.81932664325853,1422.5330687932424,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:55,174398.99726543704,17.493992669031158,195.60600125345712,1418.006608331333,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:56,173657.78096932796,17.59448377303133,195.3910581752899,1413.4992514121802,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:57,172909.2576212906,17.695106025044453,195.17448495207623,1409.011186498256,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:58,172153.36616467865,17.79585399059482,194.95626912278925,1404.54260363412,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:01:59,171390.0455915012,17.89672206805871,194.7363982260528,1400.093694443063,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:00,170619.23496685136,17.997704485634625,194.51485980465048,1395.6646521276205,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:01,169840.87345424035,18.098795298292885,194.2916414102191,1391.2556714702564,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:02,169054.9003398387,18.19998838494334,194.06673060753522,1386.8669488236271,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:03,168261.2550606706,18.301277445249813,193.84011497991344,1382.498682115749,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:04,167459.87722953674,18.40265599693011,193.61178213355842,1378.1510708335534,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:05,166650.70666641966,18.504117372393168,193.3817197037457,1373.824316034686,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:06,165833.68342422612,18.605654716164008,193.1499153592753,1369.5186203250325,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:07,165008.74782114042,18.707260981650467,192.91635680879202,1365.2341878644188,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:08,164175.84046952057,18.808928928428195,192.68103180602154,1360.9712243500928,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:09,163334.9023098587,18.91065111906943,192.44392815641305,1356.729937019587,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:10,162485.87464080186,19.012419916556443,192.2050337225794,1352.5105346291962,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:11,161628.6991547595,19.114227481186997,191.96433643128535,1348.3132274541836,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:12,160763.3179716088,19.216065767835786,191.7218242798225,1344.1382272745207,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:13,159889.6736734543,19.317926523232448,191.4774853426282,1339.985747360638,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:14,159007.7093424512,19.41980128306135,191.23130777873433,1335.8560024673452,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:15,158117.36859625063,19.52168136944356,190.9832798384562,1331.7492088130575,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:16,157218.59562778682,19.623557888148003,190.73338987131083,1327.6655840711442,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:17,156311.3352442118,19.725421725993016,190.4816263335823,1323.605347354838,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:18,155395.5329058098,19.82726354847775,190.2279777958961,1319.5687191944003,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:19,154471.13476791422,19.92907379720132,189.97243295154757,1315.5559215244937,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:20,153538.0877231202,20.030842687469242,189.71498062490684,1311.5671776658196,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:21,152596.3394445942,20.132560205942394,189.45560978007416,1307.602712307068,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:22,151645.8384282571,20.23421610858546,189.19430952919004,1303.6627514773857,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:23,150686.5340386601,20.3357999184241,188.93106914175314,1299.7475225287783,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:24,149718.37655562832,20.43730092342226,188.6658780541225,1295.8572541163076,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:25,148741.31721975573,20.53870817465868,188.3987258786644,1291.9921761695214,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:26,147755.3082801061,20.64001048450179,188.12960241351345,1288.1525198671402,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:27,146760.30304235226,20.741196424926613,187.85849765242187,1284.3385176094346,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:28,145756.25591889056,20.84225432585102,187.58540179514546,1280.5504029933588,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:29,144743.12247934157,20.943172273680467,187.3103052579499,1276.788410783438,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:30,143720.85950044103,21.043938110087392,187.0331986839107,1273.0527768777301,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:31,142689.4250180419,21.144539430843803,186.75407295382612,1269.3437382760471,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:32,141648.77838069721,21.244963584725138,186.47291919755804,1265.661533049802,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:33,140598.88030310566,21.345197672662664,186.18972880534363,1262.0064003072318,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:34,139539.69291902377,21.44522854717051,185.90449343896987,1258.3785801533988,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:35,138471.17983769387,21.54504281173333,185.61720504396118,1254.7783136567493,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:36,137393.30619776945,21.644626820619223,185.327855861069,1251.2058428054972,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:37,136306.038726158,21.743966678544833,185.0364384391618,1247.6614104748642,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:38,135209.3457921878,21.843048240985937,184.74294564685752,1244.1452603769246,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:39,134103.19746740736,21.94185711427752,184.44737068574617,1240.6576370240593,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:40,132987.56558186054,22.040378656268324,184.14970710268727,1237.198785678943,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:41,131862.42378321505,22.13859797699384,183.8499488029298,1233.7689523103911,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:42,130727.74759696907,22.236499939582142,183.54809006361376,1230.3683835478187,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:43,129583.51448359767,22.33406916161735,183.2441255464506,1226.9973266266604,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:44,128429.70390092736,22.431290016419545,182.9380503119322,1223.6560293439602,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:45,127266.29736097496,22.52814663501881,182.62985983209006,1220.344739997407,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:46,126093.27849399426,22.624622907867575,182.31955000529254,1217.063707341128,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:47,124910.63310566236,22.72070248736121,182.00711716925755,1213.8131805217147,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:48,123718.34924030078,22.816368790214128,181.69255811580211,1210.5934090272647,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:49,122516.41723948433,22.91160500045877,181.37587010442093,1207.4046426238792,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:50,121304.82980391731,23.006394072519946,181.05705087685996,1204.2471312980701,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:51,120083.58205304913,23.100718734741296,180.73609867117116,1201.1211251929117,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:52,118852.67158752315,23.194561493030736,180.4130122366455,1198.026874549132,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:53,117612.0985473378,23.287904635107104,180.08779084770015,1194.964629635527,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:54,116361.86567102418,23.380730234995195,179.76043431817152,1191.934640680566,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:55,115101.97835796967,23.47302015759023,179.4309430165454,1188.9371578112773,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:56,113832.4447253001,23.564756063935704,179.0993178798791,1185.9724309785208,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:57,112553.27566746311,23.655919416618843,178.7655604285669,1183.0407098882802,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:58,111264.48491159917,23.746491485751672,178.4296727801137,1180.1422439241785,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:02:59,109966.08907815903,23.83645335493393,178.09165766444565,1177.2772820805874,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:00,108658.10773440464,23.92578592796279,177.7515184374467,1174.4460728821937,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:01,107340.56345076549,24.014469935723646,177.409259095438,1171.6488643080768,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:02,106013.48185516294,24.102485943456536,177.06488428921094,1168.8859037144387,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:03,104676.89168377753,24.189814358601453,176.71839933731002,1166.1574377495565,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:04,103330.8248374989,24.276435438550934,176.36981024091614,1163.4637122822721,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:05,101975.31642754075,24.362329299423088,176.01912369607098,1160.8049723091842,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:06,100610.40482778744,24.447475924653226,175.6663471077658,1158.181461878209,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:07,99236.13171983423,24.53185517439035,175.31148860231588,1155.593423997861,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:08,97852.54214175392,24.615446794899544,174.95455704080885,1153.0411005569972,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:09,96459.68452925264,24.69823042872233,174.59556203073436,1150.5247322319344,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:10,95057.61075942632,24.78018562495677,174.23451393843405,1148.0445584005379,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:11,93646.37619084673,24.861291850003393,173.87142390072628,1145.6008170525736,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:12,92226.03970037508,24.941528498755147,173.50630383582345,1143.193744697071,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:13,90796.66372119285,25.02087490599884,173.13916645471653,1140.823576273604,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:14,89358.31427487779,25.099310358343317,172.7700252711204,1138.4905450578553,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:15,87911.06100292056,25.176814106431898,172.39889461141985,1136.194882568761,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:16,86454.97719551003,25.253365377526823,172.02578962403675,1133.9368184743084,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:17,84990.13981769553,25.328943388422697,171.65072628822588,1131.716580497218,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:18,83516.62953150003,25.40352735877922,171.27372142195247,1129.5343943175992,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:19,82034.53071777284,25.4770965246397,170.89479268980048,1127.3904834792993,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:20,80543.93149439314,25.54963015234153,170.51395861006537,1125.285069293466,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:21,79044.9237272686,25.621107552862274,170.13123856004916,1123.218370738082,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:22,77537.60304514683,25.69150809621296,169.74665278247912,1121.1906043642205,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:23,76022.0688465026,25.76081122625274,169.36022238991887,1119.2019841979513,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:24,74498.4243048992,25.828996475763024,168.97196936891478,1117.2527216422147,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:25,72966.77636783545,25.896043481824876,168.58191658249012,1115.3430253770769,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:26,71427.23575763474,25.96193200125534,168.1900877732645,1113.4731012649042,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:27,69879.91696542696,26.026641926374953,167.7965075648349,1111.6431522522362,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:28,68324.93823964911,26.09015330102886,167.4012014617917,1109.85337827022,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:29,66762.42157642194,26.15244633659911,167.00419585027453,1108.1039761404306,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:30,65192.49269830126,26.213501428417572,166.6055179955453,1106.395139474181,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:31,63615.28103881257,26.273299172005945,166.20519604109595,1104.7270585807778,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:32,62030.919714091084,26.33182037971851,165.8032590044428,1103.0999203681254,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:33,60439.545496672465,26.38904609726912,165.39973677348695,1101.5139082496207,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:34,58841.29878066074,26.44495762046338,164.9946601006543,1099.9692020477603,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:35,57236.32355048162,26.499536511738434,164.58806059794864,1098.4659779049175,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:36,55624.767334716315,26.552764617029965,164.1799707281496,1097.0044081862923,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:37,54006.78116546056,26.60462408234821,163.770423797412,1095.5846613914978,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:38,52382.51952687556,26.655097370507768,163.35945394506138,1094.206902061837,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:39,50752.14030892325,26.704167277499725,162.94709613465048,1092.8712906966214,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:40,49115.80474335675,26.7518169491775,162.53338614045416,1091.5779836596103,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:41,47473.67734731486,26.798029897453972,162.11836053582465,1090.3271330966545,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:42,45825.92585947697,26.84279001647354,161.7020566795982,1089.118886851299,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:43,44172.72116907675,26.886081598624042,161.28451270058127,1087.9533883812903,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:44,42514.23724517062,26.927889350291657,160.86576748205914,1086.830776677997,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:45,40850.651061045835,26.96819840732701,160.44586064494052,1085.7511861887097,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:46,39182.14251180619,27.006994350338804,160.02483252909946,1084.7147467382053,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:47,37508.89433329786,27.044263219549574,159.6027241749501,1083.721583455893,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:48,35831.09201183355,27.079991529445195,159.17957730259272,1082.7718167016312,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:49,34148.92369577134,27.11416628292887,158.75543429131565,1081.8655619973151,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:50,32462.580097648322,27.14677498520647,158.33033815660295,1081.0029299574824,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:51,30772.254400703543,27.177805657099142,157.90433252814057,1080.1840262263581,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:52,29078.142150524847,27.20724684810276,157.47746162394552,1079.408951412228,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:53,27380.441157858448,27.235087648747946,157.04977022722096,1078.6778010302837,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:54,25679.35138670532,27.261317702595655,156.6213036593477,1077.990665444525,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:55,23975.07484313557,27.285927217713397,156.19210775299274,1077.347629812119,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:56,22267.815463093477,27.308906977473583,155.76222882480144,1076.7487740339504,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:57,20557.7789954511,27.330248350909972,155.33171364684102,1076.194172704458,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:58,18845.172885071082,27.349943302342922,154.9006094178909,1075.6838950679064,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:03:59,17130.206148827605,27.367984400514448,154.46896373289974,1075.2180049742815,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:00,15413.089254180008,27.384364826952186,154.0368245529543,1074.7965608416634,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:01,13694.033990495907,27.399078383789757,153.6042401733673,1074.4196156186936,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:02,11973.253346979573,27.4121195007697,153.17125919331235,1074.0872167538937,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:03,10250.961378806154,27.423483241689077,152.737930482438,1073.7994061646323,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:04,8527.37307905465,27.433165310030972,152.30430314884848,1073.5562202122142,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:05,6802.704243260449,27.441162053942094,151.87042650518103,1073.3576896784507,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:06,5077.171341914019,27.44747047041052,151.43635003661674,1073.2038397473634,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:07,3350.9913810726794,27.45208820874436,151.00212336584846,1073.0946899891494,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:08,1624.3817694461761,27.455013573290714,150.5677962196527,1073.0302543478208,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:09,-102.43981642836884,27.45624552535976,150.13341839492813,1073.01054113318,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:10,-1829.255569812246,27.45578368445116,149.69903972403728,1073.0355530146305,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:11,-3555.8476890264,27.45362832862901,149.26471004069165,1073.1052870207407,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:12,-5281.99851337653,27.44978039421531,148.8304791457062,1073.2197345399811,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:13,-7007.49065964052,27.44424147463257,148.39639677257722,1073.3788813272693,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:14,-8732.107157005385,27.437013818567234,147.96251255350384,1073.582707511735,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:15,-10455.631582655576,27.42810032727664,147.52887598522506,1073.8311876105274,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:16,-12177.848195138624,27.41750455125438,147.0955363954965,1074.1242905431554,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:17,-13898.542068150204,27.40523068603591,146.6625429094523,1074.461979652276,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:18,-15617.499222072714,27.39128356735484,146.2299444166179,1074.8442127256335,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:19,-17334.50675473551,27.375668665524987,145.79778953815364,1075.2709420226654,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:20,-19049.352970435142,27.358392079124606,145.36612659460633,1075.7421143040958,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:21,-20761.827507479888,27.339460527987928,144.93500357410585,1076.2576708647214,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:22,-22471.72146218925,27.318881345523028,144.50446810152678,1076.8175475692422,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:23,-24178.827514680906,27.29666247032234,144.07456740728387,1077.4216748924457,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:24,-25882.94004710441,27.27281243719064,143.64534829811836,1078.0699779608829,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:25,-27583.855265086277,27.247340367479882,143.21685712717027,1078.762376599475,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:26,-29281.371310599498,27.22025595890285,142.78913976630864,1079.4987853789041,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:27,-30975.28837921087,27.19156947465881,142.36224157746028,1080.2791136688645,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:28,-32665.408827674237,27.161291732084038,141.93620738646666,1081.1032656919845,284.18643375833335
STARLINK-30360,57776,0,unknown,2025-07-16T16:04:29,-34351.537281713834,27.12943409078095,141.51108145702332,1081.9711405802532,284.18643375833335
